[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.00011714700031006942, 7.145600011426723e-05, 0.00039513699994131457, 0.0005789410006400431, 0.0007663079995836597, 0.0008155350005836226, 0.0004435279997778707, 0.006273098000747268, 0.00113438500011398, 0.005797707999590784, 0.007628912999280146, 0.016609351000624883, 0.03357371000038256, 0.08964019599989115, 0.34947149500021624, 1.6018988989999343, 1.3559631660000377, 3.884977252000681, 9.87216565900053, 20.72566535199985]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06383219799954531, 0.0003610160001699114, 0.00041035699996427866, 0.0004164400006629876, 0.0006585179999092361, 0.001953543000126956, 0.000575226000364637, 0.0008134780000546016, 0.0020460799996726564, 0.02343942799961951, 0.0053084920000401326, 0.01002956800039101, 0.022119288000794768, 0.06257275400002982, 0.1620031630000085, 0.3745008260002578, 0.96968506399935, 2.5721005599998534, 7.615716485000121, 22.15029722899999]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06833176199961599, 0.00012528799925348721, 0.00026982500003214227, 0.0004612700004145154, 0.000686014000166324, 0.00035867199949279893, 0.00032664500031387433, 0.005797036999865668, 0.010432975999719929, 0.012094063999938953, 0.004784063999977661, 0.013084199999866541, 0.2317041539999991, 0.08453667699996004, 0.2060862670005008, 0.4462356509993697, 1.2690310210000462, 2.9037655900001482, 9.320803558999614, 27.318486987000142]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06871300599959795, 0.00019360200076334877, 0.0004180430005362723, 0.0005203119999350747, 0.0009005450001495774, 0.0007587949994558585, 0.0007098579999365029, 0.007008149000284902, 0.00572059000023728, 0.011732175000361167, 0.004941518000123324, 0.011072420999880705, 0.03253939200021705, 0.06403148299978056, 0.16814806099955604, 0.42462556199916435, 1.095844861999467, 3.275515871000607, 10.057802959999208, 26.42420904499977]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06752854400019714, 0.0001277290002690279, 0.0005482510005094809, 0.00029048700071143685, 0.0005160109994903905, 0.0007349110001086956, 0.0013269010005387827, 0.004950210000060906, 0.0027166899999429006, 0.01251249100005225, 0.0037977389993102406, 0.00837586600027862, 0.026507135999963793, 0.0679759960003139, 0.18389212400052202, 0.49961807199997565, 1.1514551220006979, 4.195552348999627, 10.14163750500029, 32.42965317300059]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06883704299980309, 0.00012342099944362417, 0.0001887540001916932, 0.0002764169994406984, 0.0004745360001834342, 0.0010614900002110517, 0.0005788910002593184, 0.006128084000010858, 0.001737450999826251, 0.012333503999798268, 0.003375963000507909, 0.008434137999756786, 0.02352718200017989, 0.0712577259992031, 0.16951221599993005, 0.44228038900018873, 1.0657602909996058, 2.9605070330007948, 8.676371980000113, 24.218149878000077]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06921873100054654, 0.0003751190006369143, 0.0006282390004344052, 0.00028312399990682025, 0.0004195499996058061, 0.0005645080000249436, 0.003148898999825178, 0.007665653000003658, 0.00878109899986157, 0.01057681899965246, 0.0053831549994356465, 0.01125223399958486, 0.02539515599983133, 0.05905651599914563, 0.2150446429996009, 0.4577773420005542, 1.052572503999727, 2.9872713269996893, 8.53856451699994, 22.982746556000166]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06471976400007406, 0.00013482299982570112, 0.00033498500033601886, 0.00041820800015557325, 0.0006837250002718065, 0.0004483339998841984, 0.0006489019997388823, 0.006895520000398392, 0.009811810000428522, 0.008933761000662344, 0.0033811739995144308, 0.010269523000715708, 0.024487871000019368, 0.07377007299965044, 0.1876444179997634, 0.4249511950001761, 1.0441515669999717, 2.912858466000216, 8.34454755600018, 23.497227826999733]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06409285900008399, 0.00033095100025093416, 0.0003255809997426695, 0.00011156999971717596, 0.0003503820007608738, 0.00032391400054621045, 0.0003276820007158676, 0.0055870629994387855, 0.0075326159994801856, 0.011690328999975463, 0.00503395299983822, 0.009958023999388388, 0.020502117999967595, 0.05672675999994681, 0.16732858999966993, 0.3936182369998278, 0.9949429839998629, 2.722265380999488, 8.483333944000151, 23.857500371999777]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06399707999935345, 0.00014707399986946257, 0.00038339300044754054, 0.00019460000021354062, 0.0004275700002835947, 0.0006024519998391042, 0.00039162299981398974, 0.00573511599941412, 0.005442366999886872, 0.008947334999902523, 0.004490285999963817, 0.008634237000478606, 0.02171187999920221, 0.060312059999887424, 0.17916612600038206, 0.4074210749995473, 1.0417911840004308, 2.8460502749994703, 9.008135158999721, 28.800054606999765]]
