[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.0054098670002531435, 9.275100001104875e-05, 0.005432272000234661, 0.00018613600013850373, 0.004208362999634119, 0.002323686999716301, 0.0036668800003099022, 0.001708094000150595, 0.0033989989997280645, 0.009197707000112132, 0.010143700999833527, 0.022236652999708895, 0.06520378799996251, 0.21941273199990974, 0.3519624460000159, 0.6852012109998213, 2.017929355999968, 4.207746433000011, 12.651931395000247, 39.573388592000356], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.05693535199998223, 0.0002736399997047556, 0.0002509340001779492, 0.00022609000006923452, 0.0002975190000142902, 0.0004911600003651984, 0.00197829599983379, 0.0007964240003275336, 0.0033766650003599352, 0.004286503999992419, 0.005732748999889736, 0.01978270000017801, 0.047525964999749704, 0.12361335500008863, 0.395861937999598, 0.7511529569997037, 1.5497981260000415, 5.675909853999656, 12.986957904000064, 39.57896589600023], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.05352070500021, 0.00023804100010238471, 0.0002207880002060847, 0.00021181099964451278, 0.0002754689999164839, 0.0005018100000597769, 0.0007655330000488902, 0.0012403290002112044, 0.0014835040001344169, 0.0033802180000748194, 0.007682471999942209, 0.020326308000221616, 0.04907776899972305, 0.10292108799967536, 0.28372843699980876, 0.6284422669996275, 1.5364788550000412, 4.153829688999849, 12.10429914999986, 34.95254294000006], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06753926400006094, 0.00019931299993913854, 0.0003290369995738729, 0.00031542199985779007, 0.00030932300023778225, 0.0006004930000926834, 0.0008679970001139736, 0.000795187000221631, 0.001289820000238251, 0.003066113999921072, 0.007457055000031687, 0.02134141800024736, 0.05745646199966359, 0.10369696299994757, 0.32095750899998166, 0.6278566940000019, 1.5814516850000473, 4.186704664999979, 12.316606466999929, 37.25657565599977], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.07933460499998546, 0.0003787210002883512, 0.0007236880001073587, 0.00043120899999848916, 0.0013357139996514888, 0.0018568549999145034, 0.0018267909999849508, 0.001474097000027541, 0.002021373999923526, 0.003180411999892385, 0.00763269000026412, 0.020610354999917035, 0.05710757899987584, 0.10414479199971538, 0.3113622710002346, 0.6259358389997942, 1.6078448680000292, 4.399127139000029, 12.316394136000326, 36.075498400000015], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06485745800000586, 0.0004964250001648907, 0.00025371100036863936, 0.00024998099979711697, 0.00028753200012943125, 0.00047536200008835294, 0.0007926640000732732, 0.0009133730000030482, 0.001622322000002896, 0.00331897400019443, 0.007101505999798974, 0.021030163999967044, 0.05518543900006989, 0.10140344000001278, 0.2857608590002201, 0.6242206069996428, 1.5947712889997092, 4.229402428999947, 12.451278195000214, 36.52352049399997], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06314840499999264, 0.00022208500013221055, 0.00023467700020773918, 0.00020257400001355563, 0.00032891799992285087, 0.0006179619999784336, 0.0008991330000753806, 0.0007335370000873809, 0.0016008960001272499, 0.0036306100000729202, 0.006941854000160674, 0.019294991999686317, 0.05302648999986559, 0.09995083200010413, 0.2838681730004282, 0.6048843000003217, 1.5387679800001024, 4.149255683999854, 12.209800008000002, 34.61437570899989], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.07066167500033771, 0.00022972400029175333, 0.0002351190000808856, 0.0002598420001049817, 0.0004356610002105299, 0.0005202440001994546, 0.0009068479998859402, 0.000813780000044062, 0.0012707989999398706, 0.0035482920002323226, 0.006826937999903748, 0.021308661000148277, 0.05417712300004496, 0.10058357600019008, 0.28382996699974683, 0.6258153910002875, 1.5591081379998286, 4.141541495000183, 13.312641699999858, 34.55282195400014], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.06242649199975858, 0.0002441460001136875, 0.0002644870000949595, 0.0003330409999762196, 0.0003183630001331039, 0.0005609529998764629, 0.0010061279999717954, 0.0012780759998349822, 0.0014646129998254764, 0.0029775170000903017, 0.0067964919999212725, 0.019084299000041938, 0.05277145400032168, 0.10128179100001944, 0.2765887069999735, 0.6306509019996156, 1.529471324000042, 4.1226204760000655, 12.138576495000052, 34.342868447], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.059823782999956165, 0.0002085179999085085, 0.00018218400009573088, 0.0002195469996877364, 0.00030624000009993324, 0.0007360190002145828, 0.0007172929999796906, 0.0007301499999812222, 0.0011805310000454483, 0.003007305999744858, 0.006678455999917787, 0.021190995999859297, 0.053613057999882585, 0.1100696080002308, 0.2970477080002638, 0.6131853709998722, 1.569202432000111, 4.1377239940002255, 12.332716730000357, 35.537643957], [1600, 3136, 6400, 13456, 28224, 59536, 123904, 258064, 535824, 1106704, 2298256, 4752400, 9834496, 20358144, 42146064, 87235600, 180526096, 373571584, 773062416, 1600000000]]
