[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.0005657510000673938, 8.054499994614162e-05, 0.0003052219999517547, 0.00023907600007078145, 0.00026615500064508524, 0.0003097120006714249, 0.0009942719998434768, 0.0006786459998693317, 0.0011908570004379726, 0.004125405000195315, 0.0066871529998024926, 0.014541063999786275, 0.05104279100032727, 0.10297787899980904, 0.2706935780006461, 0.8134497789997113, 1.376637359000597, 2.7978845220004587, 8.233938647999821, 19.263858815000276], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.03726524800003972, 0.00019002699991688132, 0.0003444499998295214, 0.0006085969998821383, 0.0004841290001422749, 0.0006095800008552033, 0.0008794149998720968, 0.0008992319999379106, 0.00212674300018989, 0.0033299380002063117, 0.011384700999769848, 0.025776880999728746, 0.039751663000060944, 0.07016295399989758, 0.15896178599996347, 0.39361943299991253, 0.9253660279991891, 2.921137414000441, 8.36805898700004, 23.77547606600001], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.03803407699979289, 0.00015983400044206064, 0.00043160299992450746, 0.0008512690001225565, 0.004446521999852848, 0.000675289999890083, 0.0012116770003558486, 0.0012887820003015804, 0.006784589999369928, 0.003938600999390474, 0.01230534499973146, 0.025705408000249008, 0.06203638599981787, 0.07842367200009903, 0.24999509299959755, 0.4446344349998981, 1.444572911999785, 3.0151394380000056, 9.975084371000776, 19.65416056899994], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.031360070999653544, 0.000303370000438008, 0.0003137300000162213, 0.0006600149999940186, 0.00048212799993052613, 0.0006000690000291797, 0.0006255270000110613, 0.0008503020007992745, 0.0018029020002359175, 0.002817655999933777, 0.00795891699999629, 0.018068755999593122, 0.04167203499946481, 0.06278786199982278, 0.16535311400002684, 0.40931759999966744, 0.9183878659996481, 2.676369784000599, 6.956423560000076, 19.23091590599961], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.0348636720000286, 0.000256242000432394, 0.00022464999983640155, 0.0002578779995019431, 0.00043741399986174656, 0.0007691979999435716, 0.000579440000365139, 0.0005609870004263939, 0.0019630059996416094, 0.0028705200002150377, 0.00830843600033404, 0.016377862999434, 0.03894854600002873, 0.06061108799985959, 0.1901235839995934, 0.3966992300001948, 0.9284907629998997, 2.5314165270001467, 6.925262861999727, 23.145987841000533], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.039078755999980785, 0.00024347899943677476, 0.0003088409994234098, 0.0006989120001890115, 0.0005622449998554657, 0.0007305520002773846, 0.0007026789999144967, 0.001497417999416939, 0.00369532300010178, 0.003813129999798548, 0.010487303999980213, 0.02021828800025105, 0.04225779199987301, 0.0677408640003705, 0.18287944399980915, 0.44177572399985365, 1.1410985120000987, 4.298564499000349, 6.953975827999784, 19.92177729099967], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.04155083499972534, 0.000770014999943669, 0.00023752800007059705, 0.00011773599999287399, 0.000458511000033468, 0.0005986790001770714, 0.001023869000164268, 0.0012936909997733892, 0.0037685639999835985, 0.0032032070002969704, 0.009758103999956802, 0.02195955099978164, 0.04323413799920672, 0.07011479100037832, 0.1604606810005862, 0.40212492600039695, 0.918323149000571, 2.4482758780004588, 7.328764722000415, 24.195636401999764], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.040417971999886504, 0.00013940099961473607, 0.0002877629995055031, 0.0002651980003065546, 0.0003906050005753059, 0.0006384899998010951, 0.0006189879995872616, 0.000563530999897921, 0.001726416000565223, 0.0030647630001112702, 0.00933253000039258, 0.01760291499977029, 0.04101941200042347, 0.07029954500012536, 0.16514944799928344, 0.4020903549999275, 0.9313708110003063, 2.4013528329996916, 7.076827148999655, 19.27009107699996], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.043721935000576195, 0.00035172900061297696, 0.00021921600000496255, 0.0005429409993666923, 0.001427243000762246, 0.0008453509999526432, 0.00036116899991611717, 0.0005481580001287512, 0.0018563519997769617, 0.003117340999779117, 0.008317816999806382, 0.017281872000239673, 0.03854252200017072, 0.06565864699950907, 0.15848019700024452, 0.43539267300002393, 0.9497003329997824, 2.46794592400056, 8.923112718000084, 21.820113415999913], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
[[10, 14, 20, 29, 42, 61, 88, 127, 183, 263, 379, 545, 784, 1128, 1623, 2335, 3359, 4832, 6951, 10000], [0.03720613699988462, 0.00045241299994813744, 0.0003612470000007306, 0.0006008630007272586, 0.00041334500019729603, 0.00037448400053108344, 0.00031557900001644157, 0.0010723019995566574, 0.002469568999913463, 0.002719842999795219, 0.007588893000502139, 0.017418326000552042, 0.037299480000001495, 0.061536482000519754, 0.16704281599959359, 0.40080950199990184, 0.904234032000204, 2.998868235000373, 7.172413107000466, 17.6891383760003], [600, 1176, 2400, 5046, 10584, 22326, 46464, 96774, 200934, 415014, 861846, 1782150, 3687936, 7634304, 15804774, 32713350, 67697286, 140089344, 289898406, 600000000]]
